svcscan.fs_drivers,callbacks.ngeneric,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_eprocess_pool,callbacks.nanonymous,psxview.not_in_session,psxview.not_in_pslist,psxview.not_in_pspcid_list,psxview.not_in_ethread_pool,psxview.not_in_csrss_handles,psxview.not_in_pslist_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_deskthrd,psxview.not_in_ethread_pool_false_avg,psxview.not_in_session_false_avg,Class
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,6,0.023809524,0.071428571,0
26,8,0.0,0,0,8,6,6,6,10,0.130434783,0.130434783,12,0.130434783,0.173913043,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.041666667,0
26,8,0.0,0,0,5,3,3,3,7,0.069767442,0.069767442,9,0.069767442,0.11627907,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.074074074,1
26,8,0.0,0,0,4,2,2,2,6,0.083333333,0.083333333,6,0.083333333,0.166666667,1
26,8,0.0,0,0,6,4,4,4,8,0.097560976,0.097560976,10,0.097560976,0.146341463,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,7,5,5,5,9,0.119047619,0.119047619,11,0.119047619,0.166666667,1
26,8,0.0,0,0,4,2,2,2,6,0.051282051,0.051282051,8,0.051282051,0.102564103,1
26,8,0.0,0,0,5,3,3,4,8,0.069767442,0.069767442,10,0.093023256,0.11627907,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,12,10,10,11,15,0.196078431,0.196078431,17,0.215686275,0.235294118,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,4,2,2,2,6,0.048780488,0.048780488,8,0.048780488,0.097560976,1
26,8,0.0,0,0,5,3,3,4,8,0.068181818,0.068181818,10,0.090909091,0.113636364,1
26,8,0.0,0,0,11,9,9,10,14,0.181345316,0.181345316,16,0.200692706,0.220040097,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,5,3,3,3,7,0.073722617,0.073722617,9,0.073722617,0.111637349,0
26,8,0.0,0,0,9,7,7,8,12,0.134615385,0.134615385,14,0.153846154,0.173076923,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,4,2,2,2,6,0.05,0.05,8,0.05,0.1,1
26,8,0.0,0,0,11,9,9,9,13,0.168695737,0.168695737,16,0.168695737,0.202570977,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,12,10,10,11,15,0.196078431,0.196078431,17,0.215686275,0.235294118,0
26,8,0.0,0,0,6,4,4,5,9,0.095238095,0.095238095,11,0.119047619,0.142857143,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,1
26,8,0.0,0,0,4,2,2,3,7,0.044444444,0.044444444,9,0.066666667,0.088888889,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,7,5,5,6,10,0.11627907,0.11627907,12,0.139534884,0.162790698,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,4,2,2,2,6,0.047372016,0.047372016,8,0.047372016,0.089477555,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,11,9,9,10,14,0.179900642,0.179900642,16,0.194901754,0.217347072,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,4,2,2,2,6,0.049120284,0.049120284,8,0.053337228,0.090301028,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047915071,0
26,8,0.0,0,0,3,1,1,1,5,0.026827982,0.026827982,7,0.026827982,0.075486583,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,7,5,5,6,10,0.108695652,0.108695652,12,0.130434783,0.152173913,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,7,0.046511628,0.093023256,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,5,3,3,3,7,0.075,0.075,9,0.075,0.125,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,10,8,8,9,13,0.156862745,0.156862745,15,0.176470588,0.196078431,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,1,5,0.009623212,0.009623212,6,0.040672729,0.071722245,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,6,0.023809524,0.071428571,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,11,9,9,10,14,0.186084332,0.186084332,16,0.205935934,0.225787536,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,8,6,6,7,11,0.130434783,0.130434783,13,0.152173913,0.173913043,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,4,2,2,2,6,0.051282051,0.051282051,8,0.051282051,0.102564103,1
26,8,0.0,0,0,10,8,8,9,13,0.156862745,0.156862745,15,0.176470588,0.196078431,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.024390244,0.048780488,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,1
26,8,0.0,0,0,3,1,1,1,5,0.029391673,0.029391673,7,0.029391673,0.077922089,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.043478261,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.038461538,0
26,8,0.0,0,0,4,2,2,2,6,0.053260094,0.053260094,8,0.053260094,0.095813286,0
26,8,0.0,0,0,4,2,2,2,6,0.043478261,0.043478261,8,0.043478261,0.086956522,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,5,3,3,3,7,0.066666667,0.066666667,9,0.066666667,0.111111111,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,11,9,9,9,13,0.195652174,0.195652174,15,0.195652174,0.239130435,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,11,9,9,10,14,0.180573685,0.180573685,16,0.200181528,0.219789372,0
26,8,0.0,0,0,6,4,4,4,8,0.085106383,0.085106383,10,0.085106383,0.127659574,1
26,8,0.0,0,0,8,6,6,7,11,0.132215534,0.132215534,13,0.152877068,0.173538604,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,3,1,1,2,6,0.025,0.025,7,0.05,0.075,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.022222222,0.044444444,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,9,7,7,8,12,0.15127505,0.15127505,14,0.171975659,0.192676267,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.048780488,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.037735849,0
26,8,0.0,0,0,2,0,0,0,4,0.020009469,0.020009469,6,0.020009469,0.065464014,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.069805791,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.015571855,0.015571855,6,0.015571855,0.059186393,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,0
26,8,0.0,0,0,7,5,5,5,9,0.119047619,0.119047619,11,0.119047619,0.166666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,9,0.0,0.043478261,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,6,0.024390244,0.073170732,0
26,8,0.0,0,0,10,8,8,9,13,0.156862745,0.156862745,15,0.176470588,0.196078431,0
26,8,0.0,0,0,4,2,2,2,6,0.06171955,0.06171955,7,0.06171955,0.107174096,0
26,8,0.0,0,0,3,1,1,1,5,0.044580379,0.044580379,7,0.044580379,0.090076552,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,6,0.023809524,0.071428571,0
26,8,0.0,0,0,8,6,6,6,10,0.130434783,0.130434783,12,0.130434783,0.173913043,1
26,8,0.0,0,0,5,3,3,3,7,0.069767442,0.069767442,9,0.069767442,0.11627907,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.048780488,0
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.010424011,0.010424011,6,0.010424011,0.058187522,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.042553191,0
26,8,0.0,0,0,3,1,1,1,5,0.025368363,0.025368363,7,0.025368363,0.076105088,0
26,8,0.0,0,0,4,2,2,2,6,0.058823529,0.058823529,6,0.058823529,0.117647059,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.00774691,0.047987948,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,6,4,4,4,8,0.086956522,0.086956522,10,0.086956522,0.130434783,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.042553191,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,3,1,1,1,5,0.028207778,0.028207778,6,0.028207778,0.070760969,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.065198914,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,3,1,1,1,5,0.016995356,0.016995356,7,0.016995356,0.047360181,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,0
26,8,0.0,0,0,5,3,3,5,9,0.109658328,0.109658328,11,0.165304683,0.165304683,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,6,0.024390244,0.073170732,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,5,3,3,3,7,0.065217391,0.065217391,9,0.065217391,0.108695652,0
26,8,0.0,0,0,5,3,3,3,7,0.075,0.075,9,0.075,0.125,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,3,1,1,1,5,0.028885738,0.028885738,7,0.028885738,0.076257165,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,5,3,3,3,7,0.066666667,0.066666667,9,0.066666667,0.111111111,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.002179082,0.045355496,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.047619048,1
26,8,0.0,0,0,8,6,6,6,10,0.110124216,0.110124216,12,0.110124216,0.146832288,0
26,8,0.0,0,0,11,9,9,9,13,0.1875,0.1875,15,0.1875,0.229166667,1
26,8,0.0,0,0,15,13,13,14,18,0.251352656,0.251352656,20,0.269612347,0.287872038,0
26,8,0.0,0,0,2,0,0,0,4,0.00267184,0.00267184,6,0.00267184,0.050163658,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.007939302,0.007939302,6,0.007939302,0.057542337,0
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,7,5,5,6,10,0.13890897,0.13890897,12,0.18521196,0.19272716,0
26,8,0.0,0,0,2,0,0,4,8,0.00495668,0.00495668,11,0.071292902,0.038124791,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,7,5,5,6,10,0.108695652,0.108695652,12,0.130434783,0.152173913,1
26,8,0.0,0,0,4,2,2,4,8,0.037295269,0.037295269,10,0.060513033,0.06602841,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,9,7,7,7,11,0.155555556,0.155555556,13,0.155555556,0.2,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.00309983,0.00309983,6,0.00309983,0.040777191,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,13,11,11,12,16,0.205732418,0.205732418,18,0.224203757,0.242675097,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,12,10,10,11,15,0.196078431,0.196078431,17,0.215686275,0.235294118,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,5,3,3,3,7,0.086281577,0.086281577,8,0.086281577,0.133138932,0
26,8,0.0,0,0,7,5,5,5,9,0.119047619,0.119047619,11,0.119047619,0.166666667,1
26,8,0.0,0,0,8,6,6,6,10,0.136363636,0.136363636,12,0.136363636,0.181818182,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,5,3,3,3,7,0.069767442,0.069767442,9,0.069767442,0.11627907,1
26,8,0.0,0,0,5,3,3,3,7,0.073170732,0.073170732,9,0.073170732,0.12195122,1
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,5,3,3,3,7,0.065217391,0.065217391,9,0.065217391,0.108695652,1
26,8,0.0,0,0,3,1,1,1,5,0.028879004,0.028879004,7,0.028879004,0.075122862,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.00805727,0.00805727,6,0.00805727,0.056444721,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.014454702,0.045167004,0
26,8,0.0,0,0,11,9,9,10,14,0.180329299,0.180329299,16,0.199391409,0.218453518,0
26,8,0.0,0,0,2,0,0,1,5,0.014205483,0.014205483,7,0.037676781,0.061148079,0
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025641026,0.051282051,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.04611242,0
26,8,0.0,0,0,2,0,0,2,6,0.0,0.0,8,0.03800125,0.032437539,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048404485,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,6,4,4,5,9,0.076923077,0.076923077,12,0.096153846,0.115384615,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.04621546,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,4,2,2,3,7,0.046511628,0.046511628,9,0.069767442,0.093023256,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,3,1,1,2,6,0.022727273,0.022727273,8,0.045454545,0.068181818,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,8,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.044444444,0
26,8,0.0,0,0,3,1,1,2,6,0.023809524,0.023809524,8,0.047619048,0.071428571,1
26,8,0.0,0,0,3,1,1,2,6,0.021276596,0.021276596,9,0.042553191,0.063829787,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.051282051,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,3,1,1,1,5,0.025,0.025,7,0.025,0.075,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.008481855,0.008481855,9,0.016963711,0.046057669,0
26,8,0.0,0,0,4,2,2,2,6,0.044444444,0.044444444,8,0.044444444,0.088888889,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.010756158,0.010756158,5,0.011652505,0.0567675,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.025050862,0.025050862,7,0.025050862,0.073220353,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,4,2,2,2,6,0.043478261,0.043478261,8,0.043478261,0.086956522,1
26,8,0.0,0,0,4,2,2,2,6,0.060671106,0.060671106,8,0.060671106,0.103317888,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.055555556,1
26,8,0.0,0,0,3,1,1,1,5,0.026540667,0.026540667,7,0.026540667,0.065912604,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,6,4,4,5,9,0.095238095,0.095238095,11,0.119047619,0.142857143,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,2,0,0,0,4,0.021974323,0.021974323,6,0.021974323,0.068610974,0
26,8,0.0,0,0,7,5,5,5,9,0.15625,0.15625,11,0.15625,0.21875,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,6,0.024390244,0.073170732,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.051282051,1
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,7,5,5,5,9,0.104166667,0.104166667,11,0.104166667,0.145833333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.040816327,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,6,4,4,4,8,0.102663931,0.102663931,10,0.102663931,0.14539422,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
